school,school_id,certExpirationDate,position,trainerOneFullName,trainerTwoFullName,employeeHash,observedDate
LOWELL,610044,06/20/2023,School Security Officer,,,282c4163a5a723153dd00c0218318161b0c06704722e4d0cda4a04e7f45a95ff,2023-07-21
LOZANO,610029,In Progress,Special Ed Classroom Assist,,,5f177ae789b4d21cba3bc5de49361b45bc6e1054275b56d36f7cf032185c3652,2023-07-21
LOZANO,610029,11/03/2022,School Security Officer,,,69eb5341d6731953069dc390734b1e856bc0b64fb7398c2f074f92800d30c493,2023-07-21
LOZANO,610029,11/03/2022,School Security Officer,,,6ba51864036e669f666ede4d90b6e2cc86c77e9876d0ad0c43b19eaf94da19dc,2023-07-21
LYON,610046,03/06/2023,Assistant Principal,,,e2a957f0a698de3cc7970dd6ce034765cf5320a5c09fa86f2d502864f5cc1862,2023-07-21
LYON,610046,06/13/2023,Senior Security Officer,,,bfd013093549c5a093b0c35014c3f9c39d40001d9d71e38c45356208d2d0d317,2023-07-21
LYON,610046,06/15/2023,School Security Officer,,,b7fc7d1c7063910e8cbf42d7daea7adf964acaf718af7e012648ab29bb2521b3,2023-07-21
LYON,610046,In Progress,Regular Teacher,,,126635c679a7b05b555541b2c6b79ef584331648df1553c87dddd922e7fa30ce,2023-07-21
MADERO,610215,03/16/2023,Special Ed Classroom Assist,,,8221d79d4ed14e6468c65625c941430251cc69157ef57468e28312a294358ff4,2023-07-21
MADERO,610215,06/29/2022,School Security Officer,,,92206c6a5baa53197833cf34ef280fc176a75818db35a362d94f7da10b658eab,2023-07-21
MADERO,610215,04/10/2023,Youth Intervention Specialist,,,448d9448427a71899ce5f6fddd4630c533f8dc29797f839860645f0122d9c7c7,2023-07-21
MADISON,610047,07/21/2022,School Security Officer,,,da6afb24cf1925552ed26cbc44d1616b0c3a701c83840587eaf546ecaf0a4fe3,2023-07-21
MADISON,610047,06/22/2022,School Security Officer,,,df00bbd7b9c2ceb90d9f3b4347342e48065c097c0cac343783e434b14c99e596,2023-07-21
MANIERRE,610048,06/23/2022,School Security Officer,,,edc6f15b9db1e3ce0218dbde273b11f6920bc13a7b2de9b18cc4540e02d0b439,2023-07-21
MANIERRE,610048,In Progress,School Counselor,,,14c40071e3a0ea9fd9e22a622fc009d6a42bf805051ae022a221d668cc0b9590,2023-07-21
MANIERRE,610048,In Progress,Regular Teacher,,,0d8bfb07a03e9dc39ff41633447ef0522ef19e18e1eb17fc2b2b6b0f2c7db99a,2023-07-21
MANIERRE,610048,In Progress,Special Ed Classroom Assist,,,9940ca80677baef6296bdcd44ca529467c3211f4454b81c9a38e5e7e3575b080,2023-07-21
MANIERRE,610048,06/15/2022,School Security Officer,,,1ae69e41f3f6412fdd793c0a697eba251b308140b3f4e5f8aa2f6c730c0562b5,2023-07-21
MANLEY HS,609722,11/03/2022,School Security Officer,,,58e8edf9468decf928683543061e2e4d20511c5cb87341d22ac04be41f9b14a0,2023-07-21
MANLEY HS,609722,06/12/2023,Senior Security Officer,,,36a9280cbf2e42757e46f52a75307592160dd3f8ac263eade5b42c99ac889de4,2023-07-21
MANLEY HS,609722,01/11/2023,School Security Officer,,,9f9dc7a58cd984fef5d296797a96ddbf5f2aedcf7d8093aa83465aea0c0c7fe7,2023-07-21
MANLEY HS,609722,06/12/2023,School Security Officer,,,e66c1ee77c69a7f38c1560b4344dfd28adcfb5d9b1646b6d325121e6e0f9805b,2023-07-21
MANN,610052,05/02/2023,Regular Teacher,,,26d158958c3bd6cf06f31ffb3c04cbd8ce21831ed6a82744b4289115b42534de,2023-07-21
MANN,610052,06/26/2023,Senior Security Officer,,,a0659f6a89d6c095a678fb050a689173c12602eb43565246ec42d76aa918be85,2023-07-21
MANN,610052,06/20/2023,School Security Officer,,,3d7e30dcd647247f7d7d3605728a6be8ea28ebfe518cd6f86620711c4dbb54e5,2023-07-21
MANN,610052,04/20/2023,Student Special Svc Advocate,,,289f43cfeab1a00de3cd1759a90d055d2d1fcfffd71aef78a2c1840d07e14926,2023-07-21
MARINE LEADERSHIP AT AMES HS,609780,06/15/2023,School Security Officer,,,9ce66d1443a8e80edeb90b57a492ddad8ac39d28fd22fc4fa8b458cbf8e7872e,2023-07-21
MARINE LEADERSHIP AT AMES HS,609780,06/13/2023,Senior Security Officer,,,8173166d893feea79fb16a4319829d8c3c5ad27a9157f5c9ec954e3b7a53a9a4,2023-07-21
MARINE LEADERSHIP AT AMES HS,609780,06/21/2023,Senior Security Officer,,,8622172d7e26216626ff4b8e38c8a78814bf1f7bc5fd93a1c3d244871b092675,2023-07-21
MARINE LEADERSHIP AT AMES HS,609780,08/17/2022,Senior Security Officer,,,27358b5e79dbd76f1839239dd604a99a721dc8c530c725e056e5cddb45138856,2023-07-21
MARINE LEADERSHIP AT AMES HS,609780,06/28/2023,Senior Security Officer,,,7f85ff02511b6ce7689abb95c39cdaf026fb14949842bfcd5f5a1f1c3d4c3f0c,2023-07-21
MARINE LEADERSHIP AT AMES HS,609780,05/08/2023,Youth Intervention Specialist,,,fcc2c6a12a541c45b3ba98fa145a7b679e28dce88c8c910c381a1ad06b805fbf,2023-07-21
MARINE LEADERSHIP AT AMES HS,609780,06/21/2023,Senior Security Officer,,,91c289344ce65470d3ff1a7dcdd09d8af5f63c67825db6e8dd206ff33cfa97bc,2023-07-21
MARQUETTE,610053,06/12/2023,School Security Officer,,,41cb8ef940770c09b1802ca9d22316649c586fbb00302a35b2f2aad0d25c73fa,2023-07-21
MARQUETTE,610053,06/29/2022,School Security Officer,,,62447cfa2f5175389887c6c280d77827307e1d72ab9906f28da4606a8f5fab43,2023-07-21
MARQUETTE,610053,06/12/2023,Senior Security Officer,,,62dc2e19ac1bf36899fbb3f2f35b99b18dcd202a2c76bda98bd87b7c25298faa,2023-07-21
MARQUETTE,610053,In Progress,School Counselor,,,1f527bdcae2bcfea26ad7aee884a8bde4b5e21ec7c7fb4174f310590fce729dd,2023-07-21
MARQUETTE,610053,In Progress,School Security Officer,,,bf544bcd46f36ee623784d1da6c53b2b6d1d66b165584194f357fc82deb1177a,2023-07-21
MARQUETTE,610053,In Progress,Student Special Svc Advocate,,,a009f0a569f53f01d9ae45146067f6da0fd17cf488bdf268723cd5a68769e589,2023-07-21
MARSH,610054,In Progress,School Counselor,,,046a89998963ef7c35c9659231767f798007414571c64a042dce61e0bdd8c044,2023-07-21
MARSH,610054,06/22/2023,School Security Officer,,,3f56ac0aecda6f19b85c31318e851143f64d3e2f7b720773a0c7535f139484f4,2023-07-21
MARSH,610054,In Progress,Special Ed Classroom Assist,,,76cea16b9c6ff345061a3744cdf5410527fbc13e3d378b9d21498676c3c6127e,2023-07-21
MARSHALL HS,609723,In Progress,Hourly - 701 to 1200 Hours,,,685a039ec519c9dffac2bee2359e6c3ecded13cc401d4695e729c62659de6f08,2023-07-21
MARSHALL HS,609723,06/14/2023,School Security Officer,,,e8f0dd7da05cdcfbd270ef7dd6ce95c0ccd985e682d2068fe55d55e4fbfab4e5,2023-07-21
MARSHALL HS,609723,06/27/2022,School Security Officer,,,a6d0559c744921d08aafcf14d922c5012e7d2322ad5d881b9c581792bfc6f78a,2023-07-21
MARSHALL HS,609723,06/12/2023,School Security Officer,,,c121c8914a10200722166134d2d8fb23cf0b1013cee2b2184e63342961287081,2023-07-21
MARSHALL HS,609723,06/13/2023,School Security Officer,,,f0fd9d36ad422e681c7861e422f86fa95cb851fc947740d857d67eb8865b4f29,2023-07-21
MARSHALL HS,609723,08/30/2022,School Security Officer,,,7a8c763dba0fdf5dca3c7cb5988e7c4f591de7f18314eb2636ce20031d02ef2a,2023-07-21
MARSHALL HS,609723,09/22/2022,School Security Officer,,,f983ca3ee35c30dcff68ca930d61c6cb7f4d803ddc6af6534c421db7fd62a966,2023-07-21
MASON,610056,05/09/2023,School Counselor,,,6f15bb4498de3e48da0c84e246b564f8d24cc588c10e6c34a6c16ea1a3d473b3,2023-07-21
MASON,610056,12/15/2022,Part Time Security,,,a0524a5ebe0f43e8256e0e01add4b1423f79fb56150d6978c4a663c7b006ffb9,2023-07-21
MASON,610056,12/12/2022,Part Time Security,,,6c057a812165e80664f41ee4aef0c7b79c0d67a1b29254ba88e9f1848a829799,2023-07-21
MASON,610056,06/29/2022,School Security Officer,,,9e446debeefd28660a3ae91173fccf9d3990022d7b1263807727810a864a0893,2023-07-21
MATHER HS,609724,06/21/2023,School Security Officer,,,757704e517d3d3b9f01e165730db4d596b51e664ea75c7a63d0bf943cdb22792,2023-07-21
MATHER HS,609724,In Progress,Student Special Svc Advocate,,,dc509ee6b10d26896e2fea3da1e6deae3912fcc6ee208a5933980b0523b98ac5,2023-07-21
MATHER HS,609724,08/08/2022,School Security Officer,,,3fca540283c8e93efea8bdd19c102da884b17f1864c86c85bed8ef889015f5a9,2023-07-21
MATHER HS,609724,03/27/2023,School Security Officer,,,25779feaeab58afdc038641e129c3b1c7732e1e0f5d6cde64fb0e4740b6a2e7c,2023-07-21
MATHER HS,609724,06/21/2022,School Security Officer,,,17e745b96a74e631d2b33f59070997741401ce6453305d9ee56ad86019184e27,2023-07-21
MATHER HS,609724,08/19/2022,Senior Security Officer,,,a343ac9c9089601df3f86937d04764e83568a7773f39369d581f2b106693bba4,2023-07-21
MATHER HS,609724,06/29/2022,School Security Officer,,,87738768464080f8e11a71e6728ec0ad2f24b9eac20685d58a8701012b5c7b67,2023-07-21
MATHER HS,609724,03/13/2023,School Security Officer,,,a48252e9c632819123362a9fe891646c0656d5f2bf27ab34f9b34bb2b631b44c,2023-07-21
MATHER HS,609724,08/03/2022,School Security Officer,,,1088433653de7677db26f7d5a60bfad7c4ea4ca2e4964ed1b6405f460b7f15af,2023-07-21
MATHER HS,609724,In Progress,Youth Intervention Specialist,,,dfffed6dbd66c2d2a7db0ae82fddc1a62631ba2891a653e9c2e9ca5df72f92d2,2023-07-21
MATHER HS,609724,07/21/2022,Senior Security Officer,,,427b8543611cdd6b875e3bdfa099e41c53a95155de816a3af976c0c21947b775,2023-07-21
MAYER,610059,06/14/2023,School Security Officer,,,67acbf755e9b7442d5f8b1fc37a326e73402770f0aad21cc3d16133a8ab64244,2023-07-21
MAYER,610059,11/15/2022,School Security Officer,,,05f2644ffb533c8534574e4f468f682ff768fe77a7383a31323a88f6903ba63b,2023-07-21
MAYS,610290,In Progress,School Counselor,,,2d50046031957263629c980a8ddf3017560c95b7e20749d569be92b68b0191e6,2023-07-21
MAYS,610290,03/17/2023,School Security Officer,,,b44917ce9402cbbee3377e2a1d6955ec7b0989d4f701274236124e87f15daadb,2023-07-21
MAYS,610290,11/01/2022,School Security Officer,,,efcae69546245f14c042277b3bb1369334bfbdbe46585c1cf5943c3a87923b13,2023-07-21
MAYS,610290,In Progress,Technology Coordinator,,,66f2a0a73d9fbe99246a9feb54438ff57e745ca94bca59aff9eda17bf8dbe4ab,2023-07-21
MCAULIFFE,609968,06/26/2023,Senior Security Officer,,,a05ecd902b1597b5adc37c00d2951ef05df0b2169f36629a8c580ae4a0572dcb,2023-07-21
MCAULIFFE,609968,In Progress,Case Manager,,,67f8b63e7a3c5d56aabd53ba2e83a52876f07d3c03aeb582526e765f6e00cdef,2023-07-21
MCAULIFFE,609968,01/17/2023,Assistant Principal,,,5283d7461b25fbf6886ee74380c902b9a8f25e04af0b31f82e33a702004aaff1,2023-07-21
MCCORMICK,610063,In Progress,Special Education Teacher,,,13f5233518cebb2dcca27759c1c249ee5551f0d1ce220e0fa321eb9b6885913a,2023-07-21
MCCORMICK,610063,In Progress,Instructor Assistant,,,bfb041a4bdc5b340ef31cdc362f3e231261c2af8a98b7caf2f1620386cc1d45a,2023-07-21
MCCORMICK,610063,In Progress,Special Ed Classroom Assist,,,38e21b7ea345dec01f2b173956e9070c908aae65a4ce566bca428fcd068f354e,2023-07-21
MCCORMICK,610063,In Progress,Special Ed Classroom Assist,,,73221f9607fcfb5d2b4253189a0081c957e77fdeae93dacf20d5cb8a59a531f8,2023-07-21
MCCORMICK,610063,06/14/2023,School Security Officer,,,690c64637565f5de684a647d771d7efc5917cabaf918317e4a3c1a044d846c89,2023-07-21
MCCORMICK,610063,In Progress,Special Ed Classroom Assist,,,dc5f18227058ccb0e0c1256bec082b76660590b0d7ad88cb051a4b34f8174aa6,2023-07-21
MCCORMICK,610063,In Progress,Special Ed Classroom Assist,,,89914342d802dafadefb20125e8e2042a5c35120126f92f8bab5f5156eaa451f,2023-07-21
MCCORMICK,610063,In Progress,Special Ed Classroom Assist,,,5b4e870a5b9c3050bf6fb0d2f8164305d387b5e5091167d29d270286c3022c90,2023-07-21
MCCORMICK,610063,In Progress,Special Ed Classroom Assist,,,cdb270d6e8764772f908a59be78aeb7bd06aa79856ce22071ae02147e4232a9c,2023-07-21
MCCORMICK,610063,In Progress,Youth Intervention Specialist,,,df17df4f545ddf396c18ee1e564ff6e2ba11f98df86a4d601cda4c4959fa735d,2023-07-21
MCCORMICK,610063,In Progress,Regular Teacher,,,a3fc8aa2a021a3576d8c63c855b9e7861cd3122472bc30f9c91524fb01a6b136,2023-07-21
MCCORMICK,610063,In Progress,Lead Coach,,,8740c67ec11658bd26972ac77fc52c4b3bccea54a2182c475f437d898a2e95ca,2023-07-21
MCCORMICK,610063,06/21/2022,School Security Officer,,,8657f94a54b5118bc7e667ec20d8fd715ab04db6d3ddb172aa04fc3f92abc5cd,2023-07-21
MCCUTCHEON,610269,07/21/2022,School Security Officer,,,41e2fa36ff52840e26035c87ddd64d7e36c722854acf451f6e15331de00426cb,2023-07-21
MCCUTCHEON,610269,06/12/2023,School Security Officer,,,208b5a79883144532db54a2059e9312ec96ac89129a7dd5af569730ff111b6da,2023-07-21
MCCUTCHEON,610269,06/27/2022,School Security Officer,,,7cc644d33741ac14ba70d85033dea9f9e3b3cd391be173aadb237df320031d75,2023-07-21
MCCUTCHEON,610269,02/13/2023,School Security Officer,,,58f5e00923be98af477580d887ad18f372ab025393683325aeb5a9144a37ecb6,2023-07-21
MCCUTCHEON,610269,05/30/2023,Case Manager,,,eb7be86cbbd17ac65f4ff7bf37753fa43aedf07cbe2055bc74de05d1fe065666,2023-07-21
MCCUTCHEON,610269,In Progress,Special Ed Classroom Assist,,,1f3cc8dbe1369b1cbbc20511de6eb3785884ebd1431b3093c80e2a2f51669e9d,2023-07-21
MCDADE,610066,In Progress,Special Ed Classroom Assist,,,15d2379d9f496b77620184b5bc2f420d02c66bc325c3b2bb84d195683a4a6b37,2023-07-21
MCDADE,610066,11/30/2022,School Security Officer,,,5dd5849e3e6d58cdc55282357013196f385766e985ce444aad8ae9bdd649e168,2023-07-21
MCDOWELL,610312,06/20/2023,Senior Security Officer,,,83b9c27541562ecbfe38249453b8f9388928ded7029e8a735d991c213caf918c,2023-07-21
MCDOWELL,610312,06/13/2023,Senior Security Officer,,,7d429036d62a321a598c9858dd355241324ecea2743d2590070c0b34448a2e88,2023-07-21
MCDOWELL,610312,In Progress,Special Education Teacher,,,785a44396c93e71e1e573bb3388c085f69d88dc67d4c5bb0c45ab74075ec3ca3,2023-07-21
MCKAY,610067,06/12/2023,School Security Officer,,,aba80843da8270b14c2554f268dd4917199752c46cbc5b2804eaf9b24f3b59ec,2023-07-21
MCKAY,610067,06/29/2022,School Security Officer,,,5dfda2a8e3cb1e9a28bb5946e0cc3b1ed5c0477a1c9df9ee9191db1d0dc4e8f5,2023-07-21
MCKAY,610067,In Progress,Special Education Teacher,,,45f8b67bf9fa2bf674ea17d4adb123d06044e7ffd9f7022dbbd65bcc85d58f2f,2023-07-21
MCKAY,610067,01/23/2023,School Security Officer,,,efffe82840eea57d24b88364216f7118d9cbbb98572b40b1fda4a7b80b1af42e,2023-07-21
MCKAY,610067,In Progress,Special Education Teacher,,,2b88ce859022cf1bac4307e42e12f658f19d8086b7df50effffb76ef59672a9b,2023-07-21
MCKAY,610067,06/15/2023,School Security Officer,,,b589ae0b2fa64479ceba37a5e89feeffce933be73fbfba8bb145153a6c1c7ed2,2023-07-21
MCNAIR,610282,03/13/2023,Special Education Teacher,,,09b5cea46e5d51af39f54b157ab645bff1c222809d4ce8e6efb32982968bf107,2023-07-21
MCNAIR,610282,03/06/2023,Special Ed Classroom Assist,,,1647d6cc3812b3e1be4a5979a55e550925c9f15613eed9a67378cc3bf64fede4,2023-07-21
MCNAIR,610282,12/01/2022,School Security Officer,,,55e3f19e99dc26c9264f1793d2c649f92a04a9b1608db5ef5602998be7e409c4,2023-07-21
MCNAIR,610282,03/13/2023,Special Ed Classroom Assist,,,1cf47c0d76124519dc94a3dca96d6d8fe1402d671956411c841bb4e6e5656bd6,2023-07-21
MCPHERSON,610070,06/29/2023,Counselor,,,5172211282eb87c34fa243cf8d7a5a7c9ed4937c0200161fe874d878b0359d08,2023-07-21
MCPHERSON,610070,06/15/2023,School Security Officer,,,ebee9b4aa9bfb87a972068f9fdcf18ed2cc74f0e87d4d07b96492f50dd23deed,2023-07-21
MCPHERSON,610070,06/28/2023,School Security Officer,,,6ef3bf8462a32596707fcdf1b6dc0930d57bcace2c06b7e8e2ddeb1143d03cff,2023-07-21
MCPHERSON,610070,06/08/2023,Special Ed Classroom Assist,,,a20fb774e3ff474c1e62a97fe14f989874c6383ca661b695c5dfe388085775a2,2023-07-21
MELODY,610293,01/18/2023,Special Ed Classroom Assist,,,157a54370faeefeec9047becace208fae99ef2030edc52b49baa55d3e853f3a4,2023-07-21
MELODY,610293,In Progress,Special Ed Classroom Assist,,,e896149eb2f2e121a0e8f6a737695e433425723ed302048b5c99d94047f74eb3,2023-07-21
MELODY,610293,08/03/2022,School Security Officer,,,e4e771f3aac646ba50188dbb7435caa9430a002e0a9fa4ed7edd4fbbd64ce60c,2023-07-21
MELODY,610293,06/13/2023,School Security Officer,,,a7fee405a7d0568869e4c12e241d4b5522b2a09d321b886fd8d429170af674d4,2023-07-21
MELODY,610293,06/13/2023,School Security Officer,,,51c33ba6504f624d465be68d3bef2d357779b1570f0bf465b5604a9110607628,2023-07-21
METCALFE,609902,11/15/2022,School Security Officer,,,a2d6494d9166e84968386825901e0b495a9fcb6342dba484434a6ebddcd646d0,2023-07-21
METCALFE,609902,11/29/2022,School Security Officer,,,8cc73bc6cb0ac308137c4dda9bf8c18475e0bfcabde644ad47cdd32b55ebabcd,2023-07-21
METCALFE,609902,05/25/2023,Special Ed Classroom Assist,,,4f044da17bcf03de23323509f460d6b66b085a883a02e52ba2cb0305f3bfe15a,2023-07-21
METCALFE,609902,04/24/2023,School Culture Coordinator,,,df412a5aba3742b39253d3de7f5eed1bd8ccd06254ac60f4235d53f1cc6085f2,2023-07-21
MIRELES,610171,06/12/2023,School Security Officer,,,bef29f612910667151b9312a9048dab412f54a63f6cfb20bfaa6f8f51b29f678,2023-07-21
MIRELES,610171,04/10/2023,Restorative Justice Coord,,,83c1cecfe7ef9a6fe8cef44fce9eafaf37f45e2c891efdef0462b1a1c4a949e3,2023-07-21
MIRELES,610171,04/20/2023,Special Ed Classroom Assist,,,0f5945d08d6ef1170f48f28c37e7a14f23860a94385804be4c07fd15bbebda16,2023-07-21
MIRELES,610171,06/20/2023,School Security Officer,,,d195b9ab5dbd69266adce37c089d73176f5808cc27ddaca71e144f1aae972fea,2023-07-21
MITCHELL,610073,06/15/2022,School Security Officer,,,f3c097318cccf1f089548595b63baa9188bee56cfe40237844bb9b931009ae60,2023-07-21
MITCHELL,610073,07/05/2023,Assistant Principal,,,7f131442e8bb79cb9526d24cee5f7150461ff243489bf74503bf20f02fa01246,2023-07-21
MITCHELL,610073,05/17/2023,Special Ed Classroom Assist,,,35b538b80bf7bf227f9d5e02ed6f91b02589c14b531d2941c2b6512f80a72799,2023-07-21
MIÑOSO,610062,In Progress,Special Ed Classroom Assist,,,b708c2bc7881c4ec7526877b1ea3b65a96d607e3d3f41328fab874d27e452ec5,2023-07-21
MIÑOSO,610062,04/13/2023,School Security Officer,,,d49194995ef016b86c9de4b97ed3a113ac2e26d8c566f58370e8ce82348a217d,2023-07-21
MIÑOSO,610062,01/31/2023,Special Ed Classroom Assist,,,af5425482552c8e3e7aff61d2a4c975acbc18818a00521417c2ce25ec4c63571,2023-07-21
MOLLISON,610276,06/15/2023,Senior Security Officer,,,77cb4c09918413977c6c21109a94052c27f1ff87d4d2f082e4e4cf2d60bab9ca,2023-07-21
MOLLISON,610276,06/15/2023,Senior Security Officer,,,924bdbb73b2cc8a7cc6d20317860264ce623a7c03ebc6e1778c0b354bed5c1a0,2023-07-21
MOLLISON,610276,05/31/2023,Special Education Teacher,,,f1c6117c94c84eeee3e05ab63096f0940bc75cf7608ca238347e1abba140ca15,2023-07-21
MOLLISON,610276,06/26/2023,Senior Security Officer,,,ba3d0523c0b128a52b076cda078fc97ec095e66d21680f728b04237fce73f612,2023-07-21
MONROE,610074,05/01/2023,Youth Intervention Specialist,,,de976d849a421a2a541f867724da07c662172615e646f4c0fc36908c1d18be49,2023-07-21
MONROE,610074,06/15/2023,School Security Officer,,,dfae420d4946ea879fc65f054ef0008f65470d75d2f448d084d5057566799cde,2023-07-21
MONROE,610074,In Progress,Special Ed Classroom Assist,,,536fa5f5a90ca612fc399fc11a9f671d9367879d6ef7ba6200f541d34aa518a9,2023-07-21
MONROE,610074,06/26/2022,School Security Officer,,,e127e0e5a8473c0f269575483b15ff15317ce697fef4fb18e35a616a85a4c61d,2023-07-21
MOOS,610076,06/26/2023,School Security Officer,,,cd1edb8809085d1350df2e5b8410395964206df1184f9a9907243bd7b8ce4176,2023-07-21
MOOS,610076,06/21/2023,Senior Security Officer,,,1d1f929238448424975f37655bb9c8a65c38c280f887117b1882e187aa1db0e1,2023-07-21
MOOS,610076,In Progress,Special Ed Classroom Assist,,,f57ca7d08c6375542fad13662d0bd45ac25dbf6c3ef1ea077b8ef24c145c6fc1,2023-07-21
MORGAN PARK HS,609725,06/22/2022,Senior Security Officer,,,892dd65a3b0d8c543cfa4e7f2099d7010ae4369acde01c622468107105fbfbe9,2023-07-21
MORGAN PARK HS,609725,In Progress,Regular Teacher,,,9b4e474ee9e91dcd232bf8bad9a3f9661d2d7c6ee322ce250af52e5e93ec19ba,2023-07-21
MORGAN PARK HS,609725,11/01/2022,School Security Officer,,,6deb8fb0c5171d17f49e974f59404544d913ef28d25622988f08587060297513,2023-07-21
MORGAN PARK HS,609725,In Progress,Special Ed Classroom Assist,,,53f55937b0f4fe47fa24445004775aa78d1f56d492dafce16894e3223e4c06f4,2023-07-21
MORGAN PARK HS,609725,09/23/2022,School Security Officer,,,19e2c4bee955a3593b1a64befa33c23ee0032873b141aef01108e053f16aefb1,2023-07-21
MORGAN PARK HS,609725,06/12/2023,School Security Officer,,,242ee67cb5da8381d7e9a2816ad6d15a156ac0dc40416e4dd6424daa00364aee,2023-07-21
MORGAN PARK HS,609725,09/23/2022,School Security Officer,,,9bc6c2b0fdfa1804cde8a62c77e0be565e38ec82847d8413e52eb4ac5ae0d38a,2023-07-21
MORGAN PARK HS,609725,12/12/2022,Senior Security Officer,,,493c692e4d455eff517257920c3c172c0539bd9de45c3092d4fe3461b8aeb042,2023-07-21
MORGAN PARK HS,609725,06/15/2022,School Security Officer,,,8f40a6e79e364885b7e87acce5c2b701aa1f50ef216b7f98a75f5911a72a13e1,2023-07-21
MORGAN PARK HS,609725,06/14/2023,School Security Officer,,,191cb127f8bdc009b35dd8dac875992e66a3df463e67ea61f6324486c3947c27,2023-07-21
MORGAN PARK HS,609725,06/14/2023,School Security Officer,,,391a733ecca84495fdc3664ac51e70ebe0126309c05f761725f8b875285d6001,2023-07-21
MORGAN PARK HS,609725,08/30/2022,School Security Officer,,,4551e2290172f550e0c61ee3ba44dc9c486cf93196093b4bb43eb6146e0703ea,2023-07-21
MORGAN PARK HS,609725,02/21/2023,School Security Officer,,,b3f31d005a081e64a11fbb12d73e6ddb098e21bc0c3ee25cfab715e57f715983,2023-07-21
MORGAN PARK HS,609725,06/12/2023,School Security Officer,,,e3d6a44ab7e6d51cc1434c35b394aab69d5aeca38bbfbd279a92370602ffec44,2023-07-21
MORGAN PARK HS,609725,07/19/2022,School Security Officer,,,7820369fed94ab7b8030eee1898e7218cb993c4a171dc6d580b1751974d7ddf2,2023-07-21
MORGAN PARK HS,609725,06/14/2023,School Security Officer,,,8d65b55dab9da055bb512ea0ec21c0853cde3a1a851523f1eda7a4e0b3bdd0c4,2023-07-21
MORGAN PARK HS,609725,06/12/2023,School Security Officer,,,4e7697f0ba33452525e180be3618dd6ff50fe279cf929cb1049360aba9a2aacd,2023-07-21
MORGAN PARK HS,609725,05/08/2023,Assistant Principal,,,04c29e93e91fef80af1546fbf72d59c99499b4265da23ebf76c6e43c730d20ab,2023-07-21
MORGAN PARK HS,609725,12/13/2022,Senior Security Officer,,,ba2f65a1ef84d4a246112eabb1cd83614e7e95afe6512e9617beca212a5d41e5,2023-07-21
MORRILL,610077,06/13/2023,School Security Officer,,,06703d7c3ac62fa96208389c8afdaf5800b05e9a4d8aff407250c19eb7a2db00,2023-07-21
MORRILL,610077,06/23/2022,School Security Officer,,,edeeec262dda92690f32236efeb4074b0cee23ef0f6d2f9608c75c954a377584,2023-07-21
MORRILL,610077,In Progress,Conflict Resolution Specialist,,,b23e1b86fe8884490ba84aa800c6fea6564d74d786037f3b1f5366795b00efd1,2023-07-21
MORRILL,610077,In Progress,Special Education Teacher,,,00a051a27531d0889ea1b0ab36ceea5c4afc5679ea1b7f5bd6149c980b182f51,2023-07-21
